"provname","year","biwk","temp_K","temp_C"
"Ratanak Kiri",2002,8,302.520608914286,29.3706089142858
"Ratanak Kiri",2002,9,304.5330947,31.3830947
"Ratanak Kiri",2002,10,301.743595207143,28.5935952071429
"Ratanak Kiri",2002,11,300.244653221429,27.0946532214286
"Ratanak Kiri",2002,12,299.82896255,26.6789625500001
"Ratanak Kiri",2002,13,299.243258535714,26.0932585357143
"Ratanak Kiri",2002,14,299.340783828571,26.1907838285715
"Ratanak Kiri",2002,15,299.490003671429,26.3400036714286
"Ratanak Kiri",2002,16,298.977969264286,25.8279692642857
"Ratanak Kiri",2002,17,298.057932778571,24.9079327785714
"Ratanak Kiri",2002,18,298.626475842857,25.4764758428572
"Ratanak Kiri",2002,19,297.901792714286,24.7517927142857
"Ratanak Kiri",2002,20,299.384958657143,26.2349586571429
"Ratanak Kiri",2002,21,299.442104207143,26.2921042071429
"Ratanak Kiri",2002,22,299.483592671429,26.3335926714286
"Ratanak Kiri",2002,23,299.203464428571,26.0534644285714
"Ratanak Kiri",2002,24,299.565635028571,26.4156350285714
"Ratanak Kiri",2002,25,300.20768885,27.05768885
"Ratanak Kiri",2002,26,300.24681722,27.09681722
"Siem Reap",2002,1,297.522693135714,24.3726931357143
"Siem Reap",2002,2,300.880114264286,27.7301142642858
"Siem Reap",2002,3,300.905028178571,27.7550281785715
"Siem Reap",2002,4,302.270175728571,29.1201757285714
"Siem Reap",2002,5,301.760067128571,28.6100671285715
"Siem Reap",2002,6,304.087807292857,30.9378072928571
"Siem Reap",2002,7,303.895535857143,30.7455358571429
"Siem Reap",2002,8,302.576998814286,29.4269988142858
"Siem Reap",2002,9,302.589254685714,29.4392546857143
"Siem Reap",2002,10,302.026878521429,28.8768785214286
"Siem Reap",2002,11,302.051104185714,28.9011041857143
"Siem Reap",2002,12,302.602340207143,29.4523402071429
"Siem Reap",2002,13,301.731232814286,28.5812328142857
"Siem Reap",2002,14,302.645864007143,29.4958640071429
"Siem Reap",2002,15,302.239899,29.089899
"Siem Reap",2002,16,301.693029428571,28.5430294285715
"Siem Reap",2002,17,299.981083235714,26.8310832357143
"Siem Reap",2002,18,300.712559021429,27.5625590214286
"Siem Reap",2002,19,299.84283175,26.69283175
"Siem Reap",2002,20,300.930829178571,27.7808291785715
"Siem Reap",2002,21,300.723319278571,27.5733192785714
"Siem Reap",2002,22,300.342161064286,27.1921610642858
"Siem Reap",2002,23,300.4321279,27.2821279
"Siem Reap",2002,24,300.419654778571,27.2696547785715
"Siem Reap",2002,25,301.028744721429,27.8787447214286
"Siem Reap",2002,26,301.42605562,28.27605562
"Stung Treng",2002,1,297.2883133,24.1383133
"Stung Treng",2002,2,300.739656178571,27.5896561785714
"Stung Treng",2002,3,300.139784,26.989784
"Stung Treng",2002,4,301.543853992857,28.3938539928571
"Stung Treng",2002,5,302.595086464286,29.4450864642857
"Stung Treng",2002,6,304.072107692857,30.9221076928572
"Stung Treng",2002,7,303.232112585714,30.0821125857143
"Stung Treng",2002,8,302.616750828571,29.4667508285714
"Stung Treng",2002,9,303.73388525,30.58388525
"Stung Treng",2002,10,302.217759014286,29.0677590142857
"Stung Treng",2002,11,301.075408835714,27.9254088357143
"Stung Treng",2002,12,300.632525942857,27.4825259428571
"Stung Treng",2002,13,300.080983342857,26.9309833428572
"Stung Treng",2002,14,300.632012178571,27.4820121785714
"Stung Treng",2002,15,300.476690978571,27.3266909785714
"Stung Treng",2002,16,299.941943664286,26.7919436642857
"Stung Treng",2002,17,298.772003292857,25.6220032928572
"Stung Treng",2002,18,299.378302228571,26.2283022285715
"Stung Treng",2002,19,298.708387414286,25.5583874142857
"Stung Treng",2002,20,300.209785057143,27.0597850571429
"Stung Treng",2002,21,300.212493578571,27.0624935785714
"Stung Treng",2002,22,300.108139185714,26.9581391857143
"Stung Treng",2002,23,299.992580964286,26.8425809642857
"Stung Treng",2002,24,300.339440421429,27.1894404214286
"Stung Treng",2002,25,301.008932407143,27.8589324071429
"Stung Treng",2002,26,301.27470762,28.12470762
"Svay Rieng",2002,1,299.658491128571,26.5084911285714
"Svay Rieng",2002,2,302.290995557143,29.1409955571429
"Svay Rieng",2002,3,301.383684185714,28.2336841857143
"Svay Rieng",2002,4,302.06232735,28.91232735
"Svay Rieng",2002,5,302.645769785714,29.4957697857143
"Svay Rieng",2002,6,304.062376228571,30.9123762285715
"Svay Rieng",2002,7,304.707346992857,31.5573469928572
"Svay Rieng",2002,8,304.214151971429,31.0641519714286
"Svay Rieng",2002,9,305.420115885714,32.2701158857143
"Svay Rieng",2002,10,304.369083235714,31.2190832357143
"Svay Rieng",2002,11,303.360139278571,30.2101392785714
"Svay Rieng",2002,12,302.453005342857,29.3030053428571
"Svay Rieng",2002,13,301.2481584,28.0981584
"Svay Rieng",2002,14,302.528139442857,29.3781394428572
"Svay Rieng",2002,15,302.513197842857,29.3631978428572
"Svay Rieng",2002,16,301.663712478571,28.5137124785714
"Svay Rieng",2002,17,300.138213342857,26.9882133428572
"Svay Rieng",2002,18,301.190471764286,28.0404717642857
"Svay Rieng",2002,19,300.462358064286,27.3123580642857
"Svay Rieng",2002,20,301.12038435,27.97038435
"Svay Rieng",2002,21,301.228449757143,28.0784497571429
"Svay Rieng",2002,22,300.677560028571,27.5275600285714
"Svay Rieng",2002,23,300.706241107143,27.5562411071429
"Svay Rieng",2002,24,300.514261907143,27.3642619071429
"Svay Rieng",2002,25,300.93447935,27.78447935
"Svay Rieng",2002,26,301.484600926667,28.3346009266667
"Takeo",2002,1,298.83301495,25.68301495
"Takeo",2002,2,301.688657192857,28.5386571928572
"Takeo",2002,3,301.249112828571,28.0991128285714
"Takeo",2002,4,301.898530435714,28.7485304357143
"Takeo",2002,5,302.563055235714,29.4130552357143
"Takeo",2002,6,303.9150638,30.7650638
"Takeo",2002,7,303.866423292857,30.7164232928571
"Takeo",2002,8,303.444694871429,30.2946948714286
"Takeo",2002,9,304.485127,31.3351270000001
"Takeo",2002,10,302.966895342857,29.8168953428572
"Takeo",2002,11,302.851755971429,29.7017559714286
"Takeo",2002,12,302.7046355,29.5546355
"Takeo",2002,13,301.243180607143,28.0931806071429
"Takeo",2002,14,302.775310042857,29.6253100428572
"Takeo",2002,15,302.708023285714,29.5580232857143
"Takeo",2002,16,301.588066528571,28.4380665285714
"Takeo",2002,17,300.037997557143,26.8879975571429
"Takeo",2002,18,301.191281014286,28.0412810142857
"Takeo",2002,19,300.419949064286,27.2699490642858
"Takeo",2002,20,300.857005214286,27.7070052142857
"Takeo",2002,21,301.201749264286,28.0517492642857
"Takeo",2002,22,300.435172321429,27.2851723214286
"Takeo",2002,23,300.630813442857,27.4808134428571
"Takeo",2002,24,300.495930564286,27.3459305642858
"Takeo",2002,25,300.891392078571,27.7413920785714
"Takeo",2002,26,301.62291112,28.47291112
"Tboung Khmum",2002,1,298.955076228571,25.8050762285715
"Tboung Khmum",2002,2,302.172144,29.022144
"Tboung Khmum",2002,3,301.562966428571,28.4129664285715
"Tboung Khmum",2002,4,302.625147721429,29.4751477214286
"Tboung Khmum",2002,5,303.164715464286,30.0147154642858
"Tboung Khmum",2002,6,304.663456585714,31.5134565857143
"Tboung Khmum",2002,7,304.806378571429,31.6563785714286
"Tboung Khmum",2002,8,304.117820821429,30.9678208214286
"Tboung Khmum",2002,9,304.764141314286,31.6141413142857
"Tboung Khmum",2002,10,304.268317421429,31.1183174214286
"Tboung Khmum",2002,11,302.959328578571,29.8093285785715
"Tboung Khmum",2002,12,302.202890992857,29.0528909928572
"Tboung Khmum",2002,13,301.094221485714,27.9442214857143
"Tboung Khmum",2002,14,302.198110557143,29.0481105571429
"Tboung Khmum",2002,15,302.369536614286,29.2195366142857
"Tboung Khmum",2002,16,301.5533604,28.4033604
"Tboung Khmum",2002,17,299.580283464286,26.4302834642858
"Tboung Khmum",2002,18,300.699212414286,27.5492124142858
"Tboung Khmum",2002,19,299.924517471429,26.7745174714286
"Tboung Khmum",2002,20,300.8362622,27.6862622
"Tboung Khmum",2002,21,300.946056621429,27.7960566214286
"Tboung Khmum",2002,22,300.493262478571,27.3432624785714
"Tboung Khmum",2002,23,300.316464528571,27.1664645285715
"Tboung Khmum",2002,24,300.352223892857,27.2022238928572
"Tboung Khmum",2002,25,300.921830928571,27.7718309285714
"Tboung Khmum",2002,26,301.538032186667,28.3880321866667
"Banteay Meanchey",2003,1,297.983303357143,24.8333033571429
"Banteay Meanchey",2003,2,299.150151171429,26.0001511714286
"Banteay Meanchey",2003,3,299.586043328571,26.4360433285715
"Banteay Meanchey",2003,4,302.094314064286,28.9443140642857
"Banteay Meanchey",2003,5,302.155052114286,29.0050521142857
"Banteay Meanchey",2003,6,302.279550171429,29.1295501714286
"Banteay Meanchey",2003,7,302.954858521429,29.8048585214286
"Banteay Meanchey",2003,8,304.13671275,30.98671275
"Banteay Meanchey",2003,9,302.65400545,29.50400545
"Banteay Meanchey",2003,10,302.482825957143,29.3328259571429
"Banteay Meanchey",2003,11,302.105077771429,28.9550777714286
"Banteay Meanchey",2003,12,302.678700928571,29.5287009285714
"Banteay Meanchey",2003,13,301.253768285714,28.1037682857143
"Banteay Meanchey",2003,14,301.4774035,28.3274035
"Banteay Meanchey",2003,15,301.567988778571,28.4179887785714
"Banteay Meanchey",2003,16,301.64143505,28.49143505
"Banteay Meanchey",2003,17,300.978207928571,27.8282079285714
"Banteay Meanchey",2003,18,301.070650114286,27.9206501142858
"Banteay Meanchey",2003,19,300.336261392857,27.1862613928571
"Banteay Meanchey",2003,20,300.901516592857,27.7515165928572
"Banteay Meanchey",2003,21,300.797385671429,27.6473856714286
"Banteay Meanchey",2003,22,300.726417592857,27.5764175928572
"Banteay Meanchey",2003,23,301.04144555,27.89144555
"Banteay Meanchey",2003,24,300.893672707143,27.7436727071429
"Banteay Meanchey",2003,25,299.274909385714,26.1249093857143
"Banteay Meanchey",2003,26,297.75028608,24.60028608
"Battambang",2003,1,298.535424057143,25.3854240571429
"Battambang",2003,2,299.612936485714,26.4629364857143
"Battambang",2003,3,299.881446071429,26.7314460714286
"Battambang",2003,4,301.671628714286,28.5216287142857
"Battambang",2003,5,302.046383457143,28.8963834571429
"Battambang",2003,6,301.65523105,28.50523105
"Battambang",2003,7,302.251766621429,29.1017666214286
"Battambang",2003,8,303.345212378571,30.1952123785715
"Battambang",2003,9,301.842044585714,28.6920445857143
"Battambang",2003,10,301.927179842857,28.7771798428572
"Battambang",2003,11,301.808239735714,28.6582397357143
"Battambang",2003,12,302.477908071429,29.3279080714286
"Battambang",2003,13,301.107338592857,27.9573385928572
"Battambang",2003,14,301.0378469,27.8878469
"Battambang",2003,15,301.102511835714,27.9525118357143
"Battambang",2003,16,301.665888771429,28.5158887714286
"Battambang",2003,17,300.838240442857,27.6882404428571
"Battambang",2003,18,300.774552021429,27.6245520214286
"Battambang",2003,19,300.324289114286,27.1742891142857
"Battambang",2003,20,300.441725007143,27.2917250071429
"Battambang",2003,21,300.158927214286,27.0089272142857
"Battambang",2003,22,299.781312542857,26.6313125428572
"Battambang",2003,23,299.900350657143,26.7503506571429
"Battambang",2003,24,300.15965855,27.00965855
"Battambang",2003,25,298.706450407143,25.5564504071428
"Battambang",2003,26,297.436316693333,24.2863166933333
"Kampong Cham",2003,1,300.734547407143,27.5845474071428
"Kampong Cham",2003,2,301.553871321429,28.4038713214286
"Kampong Cham",2003,3,301.800926735714,28.6509267357143
"Kampong Cham",2003,4,303.916140007143,30.7661400071429
"Kampong Cham",2003,5,304.405282771429,31.2552827714286
"Kampong Cham",2003,6,303.822163714286,30.6721637142857
"Kampong Cham",2003,7,303.583227378571,30.4332273785715
"Kampong Cham",2003,8,305.671421178571,32.5214211785715
"Kampong Cham",2003,9,304.23449915,31.08449915
"Kampong Cham",2003,10,302.715469864286,29.5654698642857
"Kampong Cham",2003,11,301.939337292857,28.7893372928572
"Kampong Cham",2003,12,303.876627528571,30.7266275285714
"Kampong Cham",2003,13,301.853257757143,28.7032577571429
"Kampong Cham",2003,14,301.577912935714,28.4279129357143
"Kampong Cham",2003,15,301.128569257143,27.9785692571429
"Kampong Cham",2003,16,301.647673785714,28.4976737857143
"Kampong Cham",2003,17,301.000880535714,27.8508805357143
"Kampong Cham",2003,18,301.099737742857,27.9497377428572
"Kampong Cham",2003,19,300.606563228571,27.4565632285714
"Kampong Cham",2003,20,300.684650885714,27.5346508857143
"Kampong Cham",2003,21,300.380603478571,27.2306034785714
"Kampong Cham",2003,22,300.120059614286,26.9700596142857
"Kampong Cham",2003,23,300.253965071429,27.1039650714286
"Kampong Cham",2003,24,300.887433292857,27.7374332928571
"Kampong Cham",2003,25,300.276642542857,27.1266425428572
"Kampong Cham",2003,26,299.18204036,26.03204036
"Kampong Chhnang",2003,1,299.733333842857,26.5833338428571
"Kampong Chhnang",2003,2,300.719889578571,27.5698895785715
"Kampong Chhnang",2003,3,300.8557316,27.7057316
"Kampong Chhnang",2003,4,302.871514907143,29.7215149071429
"Kampong Chhnang",2003,5,303.560171278571,30.4101712785715
"Kampong Chhnang",2003,6,302.524497364286,29.3744973642857
"Kampong Chhnang",2003,7,302.7837079,29.6337079
"Kampong Chhnang",2003,8,304.869047028571,31.7190470285715
"Kampong Chhnang",2003,9,303.162079192857,30.0120791928572
"Kampong Chhnang",2003,10,302.471219014286,29.3212190142858
"Kampong Chhnang",2003,11,301.969196792857,28.8191967928572
"Kampong Chhnang",2003,12,303.373052107143,30.2230521071429
"Kampong Chhnang",2003,13,301.527251578571,28.3772515785714
"Kampong Chhnang",2003,14,301.337091871429,28.1870918714286
"Kampong Chhnang",2003,15,301.051401471429,27.9014014714286
"Kampong Chhnang",2003,16,301.609745078571,28.4597450785715
"Kampong Chhnang",2003,17,300.926091714286,27.7760917142857
"Kampong Chhnang",2003,18,300.99629405,27.84629405
"Kampong Chhnang",2003,19,300.4735154,27.3235154
"Kampong Chhnang",2003,20,300.467761307143,27.3177613071429
"Kampong Chhnang",2003,21,300.049196178571,26.8991961785715
"Kampong Chhnang",2003,22,299.932920757143,26.7829207571429
"Kampong Chhnang",2003,23,299.886365871429,26.7363658714286
"Kampong Chhnang",2003,24,300.213039964286,27.0630399642857
"Kampong Chhnang",2003,25,299.140518971429,25.9905189714286
"Kampong Chhnang",2003,26,298.055681986667,24.9056819866667
"Kampong Speu",2003,1,298.92292605,25.77292605
"Kampong Speu",2003,2,299.687514785714,26.5375147857143
"Kampong Speu",2003,3,299.714755021429,26.5647550214286
"Kampong Speu",2003,4,301.173838985714,28.0238389857143
"Kampong Speu",2003,5,301.545865514286,28.3958655142857
"Kampong Speu",2003,6,300.531292778571,27.3812927785714
"Kampong Speu",2003,7,301.408156564286,28.2581565642857
"Kampong Speu",2003,8,302.569133814286,29.4191338142858
"Kampong Speu",2003,9,301.326113542857,28.1761135428571
"Kampong Speu",2003,10,300.599852621429,27.4498526214286
"Kampong Speu",2003,11,300.406409885714,27.2564098857143
"Kampong Speu",2003,12,301.497211842857,28.3472118428572
"Kampong Speu",2003,13,299.8690104,26.7190104
"Kampong Speu",2003,14,299.731606235714,26.5816062357143
"Kampong Speu",2003,15,299.207559257143,26.0575592571429
"Kampong Speu",2003,16,300.034475764286,26.8844757642858
"Kampong Speu",2003,17,299.310500014286,26.1605000142857
"Kampong Speu",2003,18,299.316030185714,26.1660301857143
"Kampong Speu",2003,19,298.726714607143,25.5767146071429
"Kampong Speu",2003,20,298.970893957143,25.8208939571429
"Kampong Speu",2003,21,298.514092385714,25.3640923857143
"Kampong Speu",2003,22,298.310180628571,25.1601806285714
"Kampong Speu",2003,23,298.599722114286,25.4497221142857
"Kampong Speu",2003,24,298.907123964286,25.7571239642858
"Kampong Speu",2003,25,297.975680557143,24.8256805571429
"Kampong Speu",2003,26,297.067815993333,23.9178159933334
"Kampong Thom",2003,1,300.233581221429,27.0835812214286
"Kampong Thom",2003,2,300.977667164286,27.8276671642857
"Kampong Thom",2003,3,301.335555357143,28.1855553571429
"Kampong Thom",2003,4,302.901725942857,29.7517259428571
"Kampong Thom",2003,5,303.48645355,30.33645355
"Kampong Thom",2003,6,302.914178278571,29.7641782785714
"Kampong Thom",2003,7,302.7895328,29.6395328
"Kampong Thom",2003,8,304.567551128571,31.4175511285715
"Kampong Thom",2003,9,303.459977071429,30.3099770714286
"Kampong Thom",2003,10,302.606815921429,29.4568159214286
"Kampong Thom",2003,11,301.700122914286,28.5501229142857
"Kampong Thom",2003,12,303.580265285714,30.4302652857143
"Kampong Thom",2003,13,301.413305985714,28.2633059857143
"Kampong Thom",2003,14,301.39445255,28.24445255
"Kampong Thom",2003,15,301.016375771429,27.8663757714286
"Kampong Thom",2003,16,301.469456128571,28.3194561285715
"Kampong Thom",2003,17,300.783099607143,27.6330996071429
"Kampong Thom",2003,18,300.8411739,27.6911739
"Kampong Thom",2003,19,300.365388535714,27.2153885357143
"Kampong Thom",2003,20,300.517935628571,27.3679356285714
"Kampong Thom",2003,21,300.296874235714,27.1468742357143
"Kampong Thom",2003,22,300.072193442857,26.9221934428572
"Kampong Thom",2003,23,300.170079578571,27.0200795785714
"Kampong Thom",2003,24,300.778780685714,27.6287806857143
"Kampong Thom",2003,25,299.905113635714,26.7551136357143
"Kampong Thom",2003,26,298.54638396,25.39638396
"Kampot",2003,1,299.279030635714,26.1290306357143
"Kampot",2003,2,299.587744992857,26.4377449928572
"Kampot",2003,3,299.875455585714,26.7254555857143
"Kampot",2003,4,300.66252285,27.51252285
"Kampot",2003,5,301.018516042857,27.8685160428572
"Kampot",2003,6,300.582587028571,27.4325870285714
"Kampot",2003,7,301.641335592857,28.4913355928572
"Kampot",2003,8,301.849376464286,28.6993764642857
"Kampot",2003,9,301.346373542857,28.1963735428571
"Kampot",2003,10,300.328773414286,27.1787734142857
"Kampot",2003,11,300.216570514286,27.0665705142857
"Kampot",2003,12,301.276036321429,28.1260363214286
"Kampot",2003,13,299.676197371429,26.5261973714286
"Kampot",2003,14,299.587571978571,26.4375719785714
"Kampot",2003,15,299.124558064286,25.9745580642858
"Kampot",2003,16,299.834654442857,26.6846544428572
"Kampot",2003,17,299.383944207143,26.2339442071429
"Kampot",2003,18,299.356346928571,26.2063469285715
"Kampot",2003,19,298.683396835714,25.5333968357143
"Kampot",2003,20,299.073754257143,25.9237542571429
"Kampot",2003,21,298.662493857143,25.5124938571429
"Kampot",2003,22,298.893062278571,25.7430622785714
"Kampot",2003,23,299.316141564286,26.1661415642857
"Kampot",2003,24,299.519346735714,26.3693467357143
"Kampot",2003,25,298.815092292857,25.6650922928572
"Kampot",2003,26,298.048620733333,24.8986207333334
"Kandal",2003,1,300.976492507143,27.8264925071429
"Kandal",2003,2,301.612069328571,28.4620693285714
"Kandal",2003,3,301.762539207143,28.6125392071429
"Kandal",2003,4,303.484743242857,30.3347432428571
"Kandal",2003,5,304.006144385714,30.8561443857143
"Kandal",2003,6,303.438625992857,30.2886259928572
"Kandal",2003,7,304.141087221429,30.9910872214286
"Kandal",2003,8,305.436214542857,32.2862145428572
"Kandal",2003,9,304.228024642857,31.0780246428571
