"provname","year","biwk","precip_m","precip_mm"
"Siem Reap",2018,3,0.0082715705541221,8.2715705541221
"Siem Reap",2018,4,0.0134231250022,13.4231250022
"Siem Reap",2018,5,0.0163339727393,16.3339727393
"Siem Reap",2018,6,0.0226883841503,22.6883841503
"Siem Reap",2018,7,0.032810931381796,32.810931381796
"Siem Reap",2018,8,0.0243604450838,24.3604450838
"Siem Reap",2018,9,0.0956925,95.6925
"Siem Reap",2018,10,0.041508,41.508
"Siem Reap",2018,11,0.1052867,105.2867
"Siem Reap",2018,12,0.0904804,90.4804
"Siem Reap",2018,13,0.0477148,47.7148
"Siem Reap",2018,14,0.0807798,80.7798
"Siem Reap",2018,15,0.0932946,93.2946
"Siem Reap",2018,16,0.1000532,100.0532
"Siem Reap",2018,17,0.1040553,104.0553
"Siem Reap",2018,18,0.0679456,67.9456
"Siem Reap",2018,19,0.1326162,132.6162
"Siem Reap",2018,20,0.0763473,76.3473
"Siem Reap",2018,21,0.0717441,71.7441
"Siem Reap",2018,22,0.01487756291086,14.87756291086
"Siem Reap",2018,23,0.0235201709915,23.5201709915
"Siem Reap",2018,24,0.03945465315634,39.45465315634
"Siem Reap",2018,25,0.022900742840838,22.900742840838
"Siem Reap",2018,26,0.007684050605911,7.684050605911
"Stung Treng",2018,1,0.0147360503248,14.7360503248
"Stung Treng",2018,2,0.00148421553365646,1.48421553365646
"Stung Treng",2018,3,0.0008110885499191,0.8110885499191
"Stung Treng",2018,4,0.00212976145498899,2.12976145498899
"Stung Treng",2018,5,0.0160112894165267,16.0112894165267
"Stung Treng",2018,6,0.03316931178185,33.16931178185
"Stung Treng",2018,7,0.0149348,14.9348
"Stung Treng",2018,8,0.0115436242152,11.5436242152
"Stung Treng",2018,9,0.0918596,91.8596
"Stung Treng",2018,10,0.0718714,71.8714
"Stung Treng",2018,11,0.1844676,184.4676
"Stung Treng",2018,12,0.2145595,214.5595
"Stung Treng",2018,13,0.0838259,83.8259
"Stung Treng",2018,14,0.2317304,231.7304
"Stung Treng",2018,15,0.2849796,284.9796
"Stung Treng",2018,16,0.2085177,208.5177
"Stung Treng",2018,17,0.2349431,234.9431
"Stung Treng",2018,18,0.1024319,102.4319
"Stung Treng",2018,19,0.1449845,144.9845
"Stung Treng",2018,20,0.085539,85.539
"Stung Treng",2018,21,0.0591232,59.1232
"Stung Treng",2018,22,0.005170316781882,5.170316781882
"Stung Treng",2018,23,0.01439827886316,14.39827886316
"Stung Treng",2018,24,0.0182723771348,18.2723771348
"Stung Treng",2018,25,0.01381460189193,13.81460189193
"Stung Treng",2018,26,0.00373026468575117,3.73026468575117
"Svay Rieng",2018,1,0.01319726647164,13.19726647164
"Svay Rieng",2018,2,0.0401696,40.1696
"Svay Rieng",2018,3,0.006520745102284,6.520745102284
"Svay Rieng",2018,4,0.005553747708938,5.553747708938
"Svay Rieng",2018,5,0.0020454164481165,2.0454164481165
"Svay Rieng",2018,6,0.02831455391594,28.31455391594
"Svay Rieng",2018,7,0.0115320575369,11.5320575369
"Svay Rieng",2018,8,0.00721571224875,7.21571224875
"Svay Rieng",2018,9,0.0735251,73.5251
"Svay Rieng",2018,10,0.0869799,86.9799
"Svay Rieng",2018,11,0.1315302,131.5302
"Svay Rieng",2018,12,0.0928975,92.8975
"Svay Rieng",2018,13,0.0693833,69.3833
"Svay Rieng",2018,14,0.1080434,108.0434
"Svay Rieng",2018,15,0.0979196,97.9196
"Svay Rieng",2018,16,0.1867239,186.7239
"Svay Rieng",2018,17,0.124725,124.725
"Svay Rieng",2018,18,0.100491,100.491
"Svay Rieng",2018,19,0.148685,148.685
"Svay Rieng",2018,20,0.1951845,195.1845
"Svay Rieng",2018,21,0.0574746,57.4746
"Svay Rieng",2018,22,0.029310633698,29.310633698
"Svay Rieng",2018,23,0.015924,15.924
"Svay Rieng",2018,24,0.1634737,163.4737
"Svay Rieng",2018,25,0.0131436,13.1436
"Svay Rieng",2018,26,0.0517883,51.7883
"Takeo",2018,1,0.0197992945737,19.7992945737
"Takeo",2018,2,0.036641,36.641
"Takeo",2018,3,0.018375720185384,18.375720185384
"Takeo",2018,4,0.01239126312775,12.39126312775
"Takeo",2018,5,0.0101063190599,10.1063190599
"Takeo",2018,6,0.0248954208414,24.8954208414
"Takeo",2018,7,0.0210812,21.0812
"Takeo",2018,8,0.0098274159793,9.8274159793
"Takeo",2018,9,0.0949961,94.9961
"Takeo",2018,10,0.0818699,81.8699
"Takeo",2018,11,0.134002,134.002
"Takeo",2018,12,0.0542964,54.2964
"Takeo",2018,13,0.0659993,65.9993
"Takeo",2018,14,0.0697196,69.7196
"Takeo",2018,15,0.0571413,57.1413
"Takeo",2018,16,0.1374071,137.4071
"Takeo",2018,17,0.0700112,70.0112
"Takeo",2018,18,0.0676077,67.6077
"Takeo",2018,19,0.1907405,190.7405
"Takeo",2018,20,0.208301,208.301
"Takeo",2018,21,0.0687087,68.7087
"Takeo",2018,22,0.0510276,51.0276
"Takeo",2018,23,0.0250008,25.0008
"Takeo",2018,24,0.0477545,47.7545
"Takeo",2018,25,0.0197963,19.7963
"Takeo",2018,26,0.0254636065628,25.4636065628
"Tboung Khmum",2018,1,0.014691646906935,14.691646906935
"Tboung Khmum",2018,2,0.0079376371509,7.9376371509
"Tboung Khmum",2018,3,0.0050726765525691,5.0726765525691
"Tboung Khmum",2018,4,0.0057402717916845,5.7402717916845
"Tboung Khmum",2018,5,0.0041758579675,4.1758579675
"Tboung Khmum",2018,6,0.0242204577985523,24.2204577985523
"Tboung Khmum",2018,7,0.0168083,16.8083
"Tboung Khmum",2018,8,0.0099885,9.9885
"Tboung Khmum",2018,9,0.1111041,111.1041
"Tboung Khmum",2018,10,0.0772121,77.2121
"Tboung Khmum",2018,11,0.1307611,130.7611
"Tboung Khmum",2018,12,0.1071654,107.1654
"Tboung Khmum",2018,13,0.0569663,56.9663
"Tboung Khmum",2018,14,0.1205586,120.5586
"Tboung Khmum",2018,15,0.1111948,111.1948
"Tboung Khmum",2018,16,0.1782544,178.2544
"Tboung Khmum",2018,17,0.1153395,115.3395
"Tboung Khmum",2018,18,0.0894633,89.4633
"Tboung Khmum",2018,19,0.1456886,145.6886
"Tboung Khmum",2018,20,0.1011125,101.1125
"Tboung Khmum",2018,21,0.0491545948044,49.1545948044
"Tboung Khmum",2018,22,0.0236239141838,23.6239141838
"Tboung Khmum",2018,23,0.0490331660888,49.0331660888
"Tboung Khmum",2018,24,0.1184916600932,118.4916600932
"Tboung Khmum",2018,25,0.016539705465737,16.539705465737
"Tboung Khmum",2018,26,0.026900320017566,26.900320017566
"Banteay Meanchey",2019,1,0.001643308976865,1.643308976865
"Banteay Meanchey",2019,2,0.0001324431745745,0.1324431745745
"Banteay Meanchey",2019,3,0.004772726496631,4.772726496631
"Banteay Meanchey",2019,4,0.002391226504696,2.391226504696
"Banteay Meanchey",2019,5,0.00565831889404,5.65831889404
"Banteay Meanchey",2019,6,0.03589361362561,35.89361362561
"Banteay Meanchey",2019,7,0.0436385,43.6385
"Banteay Meanchey",2019,8,0.0224255,22.4255
"Banteay Meanchey",2019,9,0.0376054,37.6054
"Banteay Meanchey",2019,10,0.113269,113.269
"Banteay Meanchey",2019,11,0.0343135,34.3135
"Banteay Meanchey",2019,12,0.0830109,83.0109
"Banteay Meanchey",2019,13,0.0385069,38.5069
"Banteay Meanchey",2019,14,0.0603212,60.3212
"Banteay Meanchey",2019,15,0.0317524,31.7524
"Banteay Meanchey",2019,16,0.0680409,68.0409
"Banteay Meanchey",2019,17,0.0700851,70.0851
"Banteay Meanchey",2019,18,0.1558609,155.8609
"Banteay Meanchey",2019,19,0.1811734,181.1734
"Banteay Meanchey",2019,20,0.0409188,40.9188
"Banteay Meanchey",2019,21,0.0290005,29.0005
"Banteay Meanchey",2019,22,0.026740155470763,26.740155470763
"Banteay Meanchey",2019,23,0.005214525182015,5.214525182015
"Banteay Meanchey",2019,24,0.0010701480192776,1.0701480192776
"Banteay Meanchey",2019,25,6.2221781709e-06,0.0062221781709
"Banteay Meanchey",2019,26,0.000981998109306,0.981998109306
"Battambang",2019,1,0.0037839023843,3.7839023843
"Battambang",2019,2,0.00012856427605,0.12856427605
"Battambang",2019,3,0.0032933173619,3.2933173619
"Battambang",2019,4,0.0044486779212,4.4486779212
"Battambang",2019,5,0.00260154499422,2.60154499422
"Battambang",2019,6,0.06134331046339,61.34331046339
"Battambang",2019,7,0.0521933,52.1933
"Battambang",2019,8,0.0271465,27.1465
"Battambang",2019,9,0.0367654,36.7654
"Battambang",2019,10,0.1062036,106.2036
"Battambang",2019,11,0.03589,35.89
"Battambang",2019,12,0.0830636,83.0636
"Battambang",2019,13,0.0496406,49.6406
"Battambang",2019,14,0.0449134,44.9134
"Battambang",2019,15,0.053095,53.095
"Battambang",2019,16,0.0685624,68.5624
"Battambang",2019,17,0.0651423,65.1423
"Battambang",2019,18,0.1325698,132.5698
"Battambang",2019,19,0.1909105,190.9105
"Battambang",2019,20,0.0540118,54.0118
"Battambang",2019,21,0.0519118,51.9118
"Battambang",2019,22,0.0316413659575,31.6413659575
"Battambang",2019,23,0.0091515993786,9.1515993786
"Battambang",2019,24,0.003407489553122,3.407489553122
"Battambang",2019,25,2.2893450896e-06,0.0022893450896
"Battambang",2019,26,0.00097832113243,0.97832113243
"Kampong Cham",2019,1,0.002972947729473,2.972947729473
"Kampong Cham",2019,2,0.001420233046264,1.420233046264
"Kampong Cham",2019,3,0.000167476171346,0.167476171346
"Kampong Cham",2019,4,0.00065437013575,0.65437013575
"Kampong Cham",2019,5,0.000352534262598,0.352534262598
"Kampong Cham",2019,6,0.0524725,52.4725
"Kampong Cham",2019,7,0.0266814,26.6814
"Kampong Cham",2019,8,0.016443,16.443
"Kampong Cham",2019,9,0.0238823,23.8823
"Kampong Cham",2019,10,0.0805501,80.5501
"Kampong Cham",2019,11,0.0623583,62.3583
"Kampong Cham",2019,12,0.0765825,76.5825
"Kampong Cham",2019,13,0.0328395,32.8395
"Kampong Cham",2019,14,0.04027314357932,40.27314357932
"Kampong Cham",2019,15,0.0905976,90.5976
"Kampong Cham",2019,16,0.0761828,76.1828
"Kampong Cham",2019,17,0.0751152,75.1152
"Kampong Cham",2019,18,0.1067538,106.7538
"Kampong Cham",2019,19,0.24357,243.57
"Kampong Cham",2019,20,0.079806,79.806
"Kampong Cham",2019,21,0.0473262672113,47.3262672113
"Kampong Cham",2019,22,0.0479280943974,47.9280943974
"Kampong Cham",2019,23,0.0478080290778,47.8080290778
"Kampong Cham",2019,24,0.0007953283921231,0.7953283921231
"Kampong Cham",2019,25,2.4248619417e-05,0.024248619417
"Kampong Cham",2019,26,0.00145892331151229,1.45892331151229
"Kampong Chhnang",2019,1,0.00398056723405,3.98056723405
"Kampong Chhnang",2019,2,0.0010570489800152,1.0570489800152
"Kampong Chhnang",2019,3,0.0007144427995686,0.7144427995686
"Kampong Chhnang",2019,4,0.000825055646201,0.825055646201
"Kampong Chhnang",2019,5,0.00021510247777447,0.21510247777447
"Kampong Chhnang",2019,6,0.0438764,43.8764
"Kampong Chhnang",2019,7,0.0357889,35.7889
"Kampong Chhnang",2019,8,0.0236415,23.6415
"Kampong Chhnang",2019,9,0.027777,27.777
"Kampong Chhnang",2019,10,0.0966355,96.6355
"Kampong Chhnang",2019,11,0.0723426,72.3426
"Kampong Chhnang",2019,12,0.0845318,84.5318
"Kampong Chhnang",2019,13,0.0304781,30.4781
"Kampong Chhnang",2019,14,0.0372525189564,37.2525189564
"Kampong Chhnang",2019,15,0.0866817,86.6817
"Kampong Chhnang",2019,16,0.0660286,66.0286
"Kampong Chhnang",2019,17,0.0774217,77.4217
"Kampong Chhnang",2019,18,0.1203112,120.3112
"Kampong Chhnang",2019,19,0.3286456,328.6456
"Kampong Chhnang",2019,20,0.0898071,89.8071
"Kampong Chhnang",2019,21,0.0543064,54.3064
"Kampong Chhnang",2019,22,0.0588208,58.8208
"Kampong Chhnang",2019,23,0.0395506904436,39.5506904436
"Kampong Chhnang",2019,24,0.002042523449906,2.042523449906
"Kampong Chhnang",2019,25,1.5054493934e-05,0.015054493934
"Kampong Chhnang",2019,26,0.001640961993061,1.640961993061
"Kampong Speu",2019,1,0.00899275240075,8.99275240075
"Kampong Speu",2019,2,0.00528496808411,5.28496808411
"Kampong Speu",2019,3,0.0027410075012,2.7410075012
"Kampong Speu",2019,4,0.0032091096829,3.2091096829
"Kampong Speu",2019,5,0.00093893830609,0.93893830609
"Kampong Speu",2019,6,0.0318072,31.8072
"Kampong Speu",2019,7,0.0494136,49.4136
"Kampong Speu",2019,8,0.0381661,38.1661
"Kampong Speu",2019,9,0.0545323,54.5323
"Kampong Speu",2019,10,0.0905066,90.5066
"Kampong Speu",2019,11,0.0597094,59.7094
"Kampong Speu",2019,12,0.0893342,89.3342
"Kampong Speu",2019,13,0.052986,52.986
"Kampong Speu",2019,14,0.0564542,56.4542
"Kampong Speu",2019,15,0.0824454,82.4454
"Kampong Speu",2019,16,0.0880169,88.0169
"Kampong Speu",2019,17,0.0626123,62.6123
"Kampong Speu",2019,18,0.1414697,141.4697
"Kampong Speu",2019,19,0.283649,283.649
"Kampong Speu",2019,20,0.0951136,95.1136
"Kampong Speu",2019,21,0.0717127,71.7127
"Kampong Speu",2019,22,0.0511768,51.1768
"Kampong Speu",2019,23,0.047176,47.176
"Kampong Speu",2019,24,0.00430528291512,4.30528291512
"Kampong Speu",2019,25,3.9808636106e-05,0.039808636106
"Kampong Speu",2019,26,0.001782193494272,1.782193494272
"Kampong Thom",2019,1,0.001952029908709,1.952029908709
"Kampong Thom",2019,2,0.0001436525987781,0.1436525987781
"Kampong Thom",2019,3,0.00124427576242,1.24427576242
"Kampong Thom",2019,4,0.0016452263571,1.6452263571
"Kampong Thom",2019,5,0.000559256438776,0.559256438776
"Kampong Thom",2019,6,0.0361665108673,36.1665108673
"Kampong Thom",2019,7,0.0440721,44.0721
"Kampong Thom",2019,8,0.0201385,20.1385
"Kampong Thom",2019,9,0.0235162,23.5162
"Kampong Thom",2019,10,0.0821593,82.1593
"Kampong Thom",2019,11,0.0635896,63.5896
"Kampong Thom",2019,12,0.0811758,81.1758
"Kampong Thom",2019,13,0.036208,36.208
"Kampong Thom",2019,14,0.0416001995726,41.6001995726
"Kampong Thom",2019,15,0.0773338,77.3338
"Kampong Thom",2019,16,0.0628654,62.8654
"Kampong Thom",2019,17,0.0857203,85.7203
"Kampong Thom",2019,18,0.1516007,151.6007
"Kampong Thom",2019,19,0.252902,252.902
"Kampong Thom",2019,20,0.064926,64.926
"Kampong Thom",2019,21,0.045740814574,45.740814574
"Kampong Thom",2019,22,0.0569928,56.9928
"Kampong Thom",2019,23,0.0322501458431,32.2501458431
"Kampong Thom",2019,24,0.000768737236496,0.768737236496
"Kampong Thom",2019,25,5.203974117e-06,0.005203974117
"Kampong Thom",2019,26,0.0006609537335045,0.6609537335045
"Kampot",2019,1,0.0208313,20.8313
"Kampot",2019,2,0.0251303318415,25.1303318415
"Kampot",2019,3,0.0059035081877,5.9035081877
"Kampot",2019,4,0.0077919584330055,7.7919584330055
"Kampot",2019,5,0.00251654546536,2.51654546536
"Kampot",2019,6,0.03702,37.02
"Kampot",2019,7,0.0455629,45.5629
"Kampot",2019,8,0.0375801,37.5801
"Kampot",2019,9,0.0620936,62.0936
"Kampot",2019,10,0.082083,82.083
"Kampot",2019,11,0.074438,74.438
"Kampot",2019,12,0.1318225,131.8225
"Kampot",2019,13,0.0869588,86.9588
"Kampot",2019,14,0.0506461,50.6461
"Kampot",2019,15,0.0859507,85.9507
"Kampot",2019,16,0.1697303,169.7303
"Kampot",2019,17,0.0796293,79.6293
"Kampot",2019,18,0.175092,175.092
"Kampot",2019,19,0.2409275,240.9275
"Kampot",2019,20,0.0989561,98.9561
"Kampot",2019,21,0.0800345,80.0345
"Kampot",2019,22,0.0717916,71.7916
"Kampot",2019,23,0.04586612488426,45.86612488426
"Kampot",2019,24,0.006334644366423,6.334644366423
"Kampot",2019,25,0.0001925894484199,0.1925894484199
"Kampot",2019,26,0.0102557,10.2557
"Kandal",2019,1,0.0082355518663,8.2355518663
"Kandal",2019,2,0.004674777305368,4.674777305368
"Kandal",2019,3,0.000185387510311,0.185387510311
"Kandal",2019,4,0.00104241535191,1.04241535191
"Kandal",2019,5,0.00029533566744,0.29533566744
"Kandal",2019,6,0.026437,26.437
"Kandal",2019,7,0.0255795,25.5795
"Kandal",2019,8,0.0190108,19.0108
"Kandal",2019,9,0.027721,27.721
"Kandal",2019,10,0.0793874,79.3874
"Kandal",2019,11,0.0659605,65.9605
"Kandal",2019,12,0.0840918,84.0918
"Kandal",2019,13,0.0376495,37.6495
"Kandal",2019,14,0.0462171,46.2171
"Kandal",2019,15,0.0723246,72.3246
"Kandal",2019,16,0.070323,70.323
"Kandal",2019,17,0.0542999,54.2999
"Kandal",2019,18,0.0882453,88.2453
"Kandal",2019,19,0.2201215,220.1215
"Kandal",2019,20,0.0762266,76.2266
"Kandal",2019,21,0.0605262,60.5262
"Kandal",2019,22,0.0598507,59.8507
"Kandal",2019,23,0.03951496854142,39.51496854142
"Kandal",2019,24,0.0026688667972411,2.6688667972411
"Kandal",2019,25,1.98928732654e-05,0.0198928732654
"Kandal",2019,26,0.00229852754328734,2.29852754328734
"Kep",2019,1,0.01963463719576,19.63463719576
"Kep",2019,2,0.0234993002948,23.4993002948
"Kep",2019,3,0.0053315475569,5.3315475569
"Kep",2019,4,0.008128944912,8.128944912
"Kep",2019,5,0.0031425896079,3.1425896079
"Kep",2019,6,0.0323713,32.3713
"Kep",2019,7,0.0341574,34.1574
"Kep",2019,8,0.0258374,25.8374
"Kep",2019,9,0.0552284,55.2284
"Kep",2019,10,0.0816668,81.6668
"Kep",2019,11,0.0702912,70.2912
"Kep",2019,12,0.1254538,125.4538
"Kep",2019,13,0.0761035,76.1035
"Kep",2019,14,0.0400646,40.0646
"Kep",2019,15,0.0786264,78.6264
"Kep",2019,16,0.1595124,159.5124
"Kep",2019,17,0.0686916,68.6916
"Kep",2019,18,0.141481,141.481
"Kep",2019,19,0.2193795,219.3795
"Kep",2019,20,0.0859817,85.9817
"Kep",2019,21,0.0729625,72.9625
"Kep",2019,22,0.0634739,63.4739
"Kep",2019,23,0.03378000422188,33.78000422188
"Kep",2019,24,0.0067310487949451,6.7310487949451
"Kep",2019,25,0.000161159415355,0.161159415355
"Kep",2019,26,0.0108822,10.8822
"Koh Kong",2019,1,0.0279541044372616,27.9541044372616
"Koh Kong",2019,2,0.01591051848827,15.91051848827
"Koh Kong",2019,3,0.0211065,21.1065
"Koh Kong",2019,4,0.0175154,17.5154
"Koh Kong",2019,5,0.0061206,6.1206
"Koh Kong",2019,6,0.0950719,95.0719
"Koh Kong",2019,7,0.1087271,108.7271
"Koh Kong",2019,8,0.058112,58.112
"Koh Kong",2019,9,0.0935186,93.5186
"Koh Kong",2019,10,0.1494182,149.4182
"Koh Kong",2019,11,0.0923283,92.3283
"Koh Kong",2019,12,0.1890359,189.0359
"Koh Kong",2019,13,0.1630812,163.0812
"Koh Kong",2019,14,0.1000212,100.0212
"Koh Kong",2019,15,0.1519934,151.9934
"Koh Kong",2019,16,0.3122119,312.2119
"Koh Kong",2019,17,0.1629147,162.9147
"Koh Kong",2019,18,0.3094619,309.4619
"Koh Kong",2019,19,0.3018523,301.8523
"Koh Kong",2019,20,0.1169827,116.9827
"Koh Kong",2019,21,0.0694598,69.4598
"Koh Kong",2019,22,0.0583168,58.3168
"Koh Kong",2019,23,0.0540381629601,54.0381629601
"Koh Kong",2019,24,0.0035140183751,3.5140183751
"Koh Kong",2019,25,8.7402430521e-05,0.087402430521
"Koh Kong",2019,26,0.0135820320345,13.5820320345
"Kratie",2019,1,0.000703701806941,0.703701806941
"Kratie",2019,2,7.40611110511e-05,0.0740611110511
"Kratie",2019,3,2.61659890617e-05,0.0261659890617
"Kratie",2019,4,0.0007691560429078,0.7691560429078
"Kratie",2019,5,7.143930654e-05,0.07143930654
"Kratie",2019,6,0.0513040489855,51.3040489855
"Kratie",2019,7,0.0634503247356,63.4503247356
"Kratie",2019,8,0.0188671,18.8671
"Kratie",2019,9,0.0348984,34.8984
"Kratie",2019,10,0.0887203,88.7203
"Kratie",2019,11,0.0747226,74.7226
"Kratie",2019,12,0.1109677,110.9677
"Kratie",2019,13,0.0627327,62.7327
"Kratie",2019,14,0.0658121,65.8121
"Kratie",2019,15,0.1395763,139.5763
"Kratie",2019,16,0.1264344,126.4344
"Kratie",2019,17,0.1327625,132.7625
"Kratie",2019,18,0.1567951,156.7951
"Kratie",2019,19,0.2648718,264.8718
"Kratie",2019,20,0.0623328,62.3328
"Kratie",2019,21,0.0328442384663,32.8442384663
"Kratie",2019,22,0.0485078270339,48.5078270339
"Kratie",2019,23,0.070923188287174,70.923188287174
"Kratie",2019,24,0.0003530785466875,0.3530785466875
"Kratie",2019,25,7.04880909e-06,0.00704880909
"Kratie",2019,26,0.0001562100972749,0.1562100972749
"Mondul Kiri",2019,1,0.00123329341843,1.23329341843
"Mondul Kiri",2019,2,0.0004068263398361,0.4068263398361
"Mondul Kiri",2019,3,3.91825479e-06,0.00391825479
"Mondul Kiri",2019,4,0.0006624,0.6624
"Mondul Kiri",2019,5,0.000110367053214,0.110367053214
"Mondul Kiri",2019,6,0.0277320266641286,27.7320266641286
"Mondul Kiri",2019,7,0.0728086073195,72.8086073195
"Mondul Kiri",2019,8,0.0457904,45.7904
"Mondul Kiri",2019,9,0.0402246,40.2246
"Mondul Kiri",2019,10,0.1003467,100.3467
"Mondul Kiri",2019,11,0.0878315,87.8315
"Mondul Kiri",2019,12,0.1297896,129.7896
"Mondul Kiri",2019,13,0.0771833,77.1833
"Mondul Kiri",2019,14,0.0671949,67.1949
"Mondul Kiri",2019,15,0.1441271,144.1271
"Mondul Kiri",2019,16,0.2027723,202.7723
"Mondul Kiri",2019,17,0.1250391,125.0391
"Mondul Kiri",2019,18,0.1692586,169.2586
"Mondul Kiri",2019,19,0.2952017,295.2017
"Mondul Kiri",2019,20,0.0530533,53.0533
"Mondul Kiri",2019,21,0.02168195042165,21.68195042165
"Mondul Kiri",2019,22,0.0706948453118,70.6948453118
"Mondul Kiri",2019,23,0.0648386096167,64.8386096167
"Mondul Kiri",2019,24,0.00064654783102,0.64654783102
"Mondul Kiri",2019,25,9.96151936389e-05,0.0996151936389
"Mondul Kiri",2019,26,9.11615791949e-05,0.0911615791949
"Otdar Meanchey",2019,1,0.000882677454838,0.882677454838
"Otdar Meanchey",2019,2,0.0001161067278931,0.1161067278931
"Otdar Meanchey",2019,3,0.002413001187564,2.413001187564
"Otdar Meanchey",2019,4,0.00280142086295,2.80142086295
"Otdar Meanchey",2019,5,0.002607757019715,2.607757019715
"Otdar Meanchey",2019,6,0.0271588,27.1588
"Otdar Meanchey",2019,7,0.0323951,32.3951
"Otdar Meanchey",2019,8,0.0197531,19.7531
"Otdar Meanchey",2019,9,0.0281125,28.1125
"Otdar Meanchey",2019,10,0.0781366,78.1366
"Otdar Meanchey",2019,11,0.0364354,36.4354
"Otdar Meanchey",2019,12,0.0518656,51.8656
"Otdar Meanchey",2019,13,0.0360931,36.0931
"Otdar Meanchey",2019,14,0.0776805,77.6805
"Otdar Meanchey",2019,15,0.0519795,51.9795
"Otdar Meanchey",2019,16,0.0731198,73.1198
"Otdar Meanchey",2019,17,0.0848116,84.8116
"Otdar Meanchey",2019,18,0.2566974,256.6974
"Otdar Meanchey",2019,19,0.2296883,229.6883
"Otdar Meanchey",2019,20,0.0398315,39.8315
"Otdar Meanchey",2019,21,0.0294703,29.4703
"Otdar Meanchey",2019,22,0.0333815,33.3815
"Otdar Meanchey",2019,23,0.0073328267551058,7.3328267551058
"Otdar Meanchey",2019,24,0.00130201138009356,1.30201138009356
"Otdar Meanchey",2019,25,4.654263955e-06,0.004654263955
"Otdar Meanchey",2019,26,0.0011163280610469,1.1163280610469
"Pailin",2019,1,0.0060293070382,6.0293070382
"Pailin",2019,2,5.05521599931e-05,0.0505521599931
"Pailin",2019,3,0.0041976476241,4.1976476241
"Pailin",2019,4,0.0093563985703,9.3563985703
"Pailin",2019,5,0.0046473909041,4.6473909041
"Pailin",2019,6,0.06058750833616,60.58750833616
"Pailin",2019,7,0.0670764,67.0764
"Pailin",2019,8,0.0281595,28.1595
"Pailin",2019,9,0.0348255,34.8255
"Pailin",2019,10,0.0980188,98.0188
"Pailin",2019,11,0.0353588,35.3588
"Pailin",2019,12,0.0955871,95.5871
"Pailin",2019,13,0.0596098,59.6098
"Pailin",2019,14,0.0717791,71.7791
"Pailin",2019,15,0.0797345,79.7345
"Pailin",2019,16,0.0951633,95.1633
"Pailin",2019,17,0.0791437,79.1437
"Pailin",2019,18,0.1498668,149.8668
"Pailin",2019,19,0.1712404,171.2404
"Pailin",2019,20,0.0569619,56.9619
