"year","lambda","N_sero","llik","convergence","lci","uci","provname"
1991,0.108115491982674,4,143121.45030852,0,0.0957624084636382,0.120468575501709,"National"
1992,0.0955387273013644,4,143121.45030852,0,0.0847940640136799,0.106283390589049,"National"
1993,0.113529199575668,4,143121.45030852,0,0.104179824087453,0.122878575063883,"National"
1994,0.120682704861831,4,143121.45030852,0,0.112683608572654,0.128681801151008,"National"
1995,0.11593873325397,4,143121.45030852,0,0.109110179418845,0.122767287089094,"National"
1996,0.106178901744455,4,143121.45030852,0,0.100292409993961,0.11206539349495,"National"
1997,0.0983422229212642,4,143121.45030852,0,0.0932011945376068,0.103483251304922,"National"
1998,0.0930663496582096,4,143121.45030852,0,0.0885378143604057,0.0975948849560135,"National"
1999,0.0908725735324883,4,143121.45030852,0,0.086877194554875,0.0948679525101016,"National"
2000,0.0851955203967104,4,143121.45030852,0,0.0816788079644671,0.0887122328289537,"National"
2001,0.0930454027049168,4,143121.45030852,0,0.0900200601540621,0.0960707452557716,"National"
2002,0.0926722929556853,4,143121.45030852,0,0.0904575553713291,0.0948870305400414,"National"
2003,0.0951876309970659,4,143121.45030852,0,0.093328374775562,0.0970468872185697,"National"
2004,0.0903677581197325,4,143121.45030852,0,0.0885285188002454,0.0922069974392196,"National"
2005,0.0969543569506205,4,143121.45030852,0,0.0951528366670197,0.0987558772342214,"National"
2006,0.098316314482191,4,143121.45030852,0,0.0967354420478501,0.0998971869165318,"National"
2007,0.0953698810922248,4,143121.45030852,0,0.0940923613915434,0.0966474007929062,"National"
2008,0.0767548272072883,4,143121.45030852,0,0.0752313677346632,0.0782782866799134,"National"
2009,0.0813279131477036,4,143121.45030852,0,0.0797293795314097,0.0829264467639975,"National"
2010,0.094131996119977,4,143121.45030852,0,0.0926282794052218,0.0956357128347321,"National"
2011,0.0693787309751896,4,143121.45030852,0,0.067996238773699,0.0707612231766801,"National"
2012,0.0843737776149787,4,143121.45030852,0,0.0831931188404193,0.0855544363895381,"National"
2013,0.0630939544750336,4,143121.45030852,0,0.0618848978294265,0.0643030111206407,"National"
2014,0.0342806608765672,4,143121.45030852,0,0.0328246091900275,0.035736712563107,"National"
2015,0.0659746260622264,4,143121.45030852,0,0.0645299475550924,0.0674193045693604,"National"
2016,0.0475466702651378,4,143121.45030852,0,0.0462695714478323,0.0488237690824434,"National"
2017,0.0386101881372182,4,143121.45030852,0,0.0372522553613745,0.0399681209130618,"National"
2018,0.0677126052252103,4,143121.45030852,0,0.0664514498782049,0.0689737605722157,"National"
2019,0.0781897553285002,4,143121.45030852,0,0.0772434185144924,0.079136092142508,"National"
2020,0.0595991084993953,4,143121.45030852,0,0.0581182098063815,0.0610800071924091,"National"
